LABEL,WORD,CAP,NUM,LOC,PREF,PREP,SUFF
B-DLRAMT,235,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Kraft,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Quaker,1,0,0,0,0,0
I-SELLER,Oats,1,0,0,0,0,0
I-SELLER,Co,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Westwood,1,0,0,0,0,0
I-ACQUIRED,Energy,1,0,0,0,0,0
I-ACQUIRED,Properties,1,0,0,0,0,0
I-ACQUIRED,Limited,1,0,0,0,0,0
I-ACQUIRED,Partnership,1,0,0,0,0,0
B-ACQBUS,electric,0,0,0,0,0,0
I-ACQBUS,generation,0,0,0,0,0,0
B-ACQLOC,Schuykill,1,0,1,0,0,0
I-ACQLOC,"County,",1,0,1,0,0,0
I-ACQLOC,Penn.,1,0,1,0,0,0
B-DLRAMT,10,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,UtilCo,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
B-SELLER,Westwood,1,0,0,0,0,0
I-SELLER,Funding,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,New,1,0,0,0,0,0
I-ACQUIRED,Generation,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,consumer,0,0,0,0,0,0
I-ACQBUS,electronics,0,0,0,0,0,0
I-ACQBUS,specialty,0,0,0,0,0,0
I-ACQBUS,retailer,0,0,0,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Federal,1,0,0,0,0,0
I-PURCHASER,Resources,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,Crazy,1,0,0,0,0,0
I-ACQUIRED,Eddie,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,electronics,0,0,0,0,0,0
B-ACQLOC,"Edison,",1,0,1,0,0,0
I-ACQLOC,N.J.,1,0,1,0,0,0
B-PURCHASER,Enetertainment,1,0,0,0,0,0
I-PURCHASER,Marketing,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,may,0,0,0,0,0,0
I-STATUS,pursue,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,merger,0,0,0,0,0,0
B-ACQUIRED,Western,1,0,0,0,0,0
I-ACQUIRED,Kentucky,1,0,0,0,0,0
I-ACQUIRED,Gas,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-ACQBUS,gas,0,0,0,0,0,0
I-ACQBUS,distribution,0,0,0,0,0,0
B-ACQLOC,Kentucky,1,0,1,0,0,0
B-DLRAMT,61.5,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Energas,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-SELLER,Texas,1,0,0,0,0,0
I-SELLER,American,1,0,0,0,0,0
I-SELLER,Energy,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principle,0,0,0,0,0,0
B-ACQUIRED,Unicoa,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,United,1,0,0,0,0,0
I-PURCHASER,Insurance,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
I-PURCHASER,of,0,0,0,0,1,0
I-PURCHASER,America,1,0,0,0,0,0
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,CARDIS,1,0,0,0,0,0
I-ACQUIRED,CORP,1,0,0,0,0,0
B-ACQBUS,auto,0,0,0,0,0,0
I-ACQBUS,parts,0,0,0,0,0,0
B-ACQLOC,Los,1,0,1,0,0,0
I-ACQLOC,Angeles,1,0,1,0,0,0
B-PURCHASER,Brookehill,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Universal,1,0,0,0,0,0
I-ACQUIRED,Communication,1,0,0,0,0,0
I-ACQUIRED,Systems,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,79,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-STATUS,tentatively,0,0,0,0,0,0
I-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,TecSyn,1,0,0,0,0,0
I-ACQUIRED,International,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,U.S.-based,1,0,0,0,0,0
I-PURCHASER,investors,0,0,0,0,0,0
I-PURCHASER,group,0,0,0,0,0,0
B-STATUS,terminated,0,0,0,0,0,0
B-ACQUIRED,D,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,K,1,0,0,0,0,0
I-ACQUIRED,Financial,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,leasing,0,0,0,0,0,0
I-ACQBUS,of,0,0,0,0,1,0
I-ACQBUS,fleets,0,0,0,0,0,0
I-ACQBUS,of,0,0,0,0,1,0
I-ACQBUS,cars,0,0,0,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,GE,1,0,0,0,0,0
I-PURCHASER,Credit,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Kraft,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,buy,0,0,0,0,0,0
B-ACQUIRED,JAPAN,1,0,0,0,0,0
I-ACQUIRED,FUND,1,0,0,0,0,0
B-PURCHASER,Sterling,1,0,0,0,0,0
I-PURCHASER,Grace,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Management,1,0,0,0,0,0
I-PURCHASER,L.P.,1,0,0,0,0,0
B-ACQUIRED,Trans,1,0,0,0,0,0
I-ACQUIRED,World,1,0,0,0,0,0
I-ACQUIRED,Airlines,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Carl,1,0,0,0,0,0
I-PURCHASER,C.,1,0,0,0,0,0
I-PURCHASER,Icahn,1,0,0,0,0,0
B-STATUS,withdrawn,0,0,0,0,0,0
I-STATUS,his,0,0,0,0,0,0
I-STATUS,proposal,0,0,0,0,0,0
B-ACQUIRED,Irving,1,0,0,0,0,0
I-ACQUIRED,Bank,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Bank,1,0,0,0,0,0
I-PURCHASER,of,0,0,0,0,1,0
I-PURCHASER,New,1,0,0,0,0,0
I-PURCHASER,York,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,reaffirmed,0,0,0,0,0,0
I-STATUS,the,0,0,0,0,0,0
I-STATUS,terms,0,0,0,0,0,0
B-ACQUIRED,Telex,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,TLX,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
B-ACQUIRED,Citizens,1,0,0,0,0,0
I-ACQUIRED,Bank,1,0,0,0,0,0
I-ACQUIRED,of,0,0,0,0,1,0
I-ACQUIRED,Roseville,1,0,0,0,0,0
B-PURCHASER,First,1,0,0,0,0,0
I-PURCHASER,Commercial,1,0,0,0,0,0
I-PURCHASER,Bancorp,1,0,0,0,0,0
B-STATUS,will,0,0,0,0,0,0
I-STATUS,acquire,0,0,0,0,0,0
B-ACQUIRED,Caledonian,1,0,0,0,0,0
I-ACQUIRED,Airmotive,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-ACQBUS,repairs,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,rebuilds,0,0,0,0,0,0
I-ACQBUS,aircraft,0,0,0,0,0,0
I-ACQBUS,engines,0,0,0,0,0,0
B-PURCHASER,Ryder,1,0,0,0,0,0
I-PURCHASER,System,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,British,1,0,0,0,0,0
I-SELLER,Caledonian,1,0,0,0,0,0
I-SELLER,Group,1,0,0,0,0,0
I-SELLER,PLC,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,firm,0,0,0,0,0,0
I-ACQUIRED,that,0,0,0,0,0,0
I-ACQUIRED,performs,0,0,0,0,0,0
I-ACQUIRED,interior,0,0,0,0,0,0
I-ACQUIRED,cleaning,0,0,0,0,0,0
I-ACQUIRED,services,0,0,0,0,0,0
I-ACQUIRED,for,0,0,0,0,1,0
I-ACQUIRED,tank-trailers,0,0,0,0,0,0
B-PURCHASER,Allwaste,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principle,0,0,0,0,0,0
B-ACQUIRED,Southern,1,0,0,0,0,0
I-ACQUIRED,Pacific,1,0,0,0,0,0
I-ACQUIRED,Transportation,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Henley,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Sante,1,0,0,0,0,0
I-SELLER,Fe,1,0,0,0,0,0
I-SELLER,Southern,1,0,0,0,0,0
I-SELLER,Pacific,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,ended,0,0,0,0,0,0
I-STATUS,talks,0,0,0,0,0,0
B-ACQUIRED,PMS,1,0,0,0,0,0
I-ACQUIRED,CONSOLIDATED,1,0,0,0,0,0
B-ACQBUS,colorants,0,0,0,0,0,0
I-ACQBUS,for,0,0,0,0,1,0
I-ACQBUS,the,0,0,0,0,0,0
I-ACQBUS,plastics,0,0,0,0,0,0
I-ACQBUS,industry,0,0,0,0,0,0
B-PURCHASER,M.A.,1,0,0,0,0,0
I-PURCHASER,HANNA,1,0,0,0,0,0
I-PURCHASER,CO,1,0,0,0,0,0
B-STATUS,definitive,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,a,0,0,0,0,0,0
I-ACQUIRED,shrimp,0,0,0,0,0,0
I-ACQUIRED,packing,0,0,0,0,0,0
I-ACQUIRED,plant,0,0,0,0,0,0
B-ACQLOC,Ecuador,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,Baltek,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Hal,1,0,0,0,0,0
I-ACQUIRED,Roach,1,0,0,0,0,0
I-ACQUIRED,Studios,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,115,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Robert,1,0,0,0,0,0
I-PURCHASER,Halmi,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,definitive,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Atomika,1,0,0,0,0,0
I-ACQUIRED,Technische,1,0,0,0,0,0
I-ACQUIRED,Physik,1,0,0,0,0,0
B-ACQBUS,surface,0,0,0,0,0,0
I-ACQBUS,science,0,0,0,0,0,0
I-ACQBUS,instruments,0,0,0,0,0,0
B-ACQLOC,"Munich,",1,0,1,0,0,0
I-ACQLOC,West,1,0,1,0,0,0
I-ACQLOC,Germany,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Perkin-Elmer,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Northview,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Calmark,1,0,0,0,0,0
I-PURCHASER,Financial,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreement,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principal,0,0,0,0,0,0
B-ACQUIRED,Triton,1,0,0,0,0,0
I-ACQUIRED,Oil,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Industrial,1,0,0,0,0,0
I-PURCHASER,Equity,1,0,0,0,0,0
I-PURCHASER,(Pacific),0,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,plant,0,0,0,0,0,0
B-ACQLOC,"Napa,",1,0,1,0,0,0
I-ACQLOC,Calif,1,0,1,0,0,0
B-DLRAMT,16,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Oregon,1,0,0,0,0,0
I-PURCHASER,Steel,1,0,0,0,0,0
I-PURCHASER,Mills,1,0,0,0,0,0
B-SELLER,Kaiser,1,0,0,0,0,0
I-SELLER,Steel,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,purchased,0,0,0,0,0,0
B-ACQUIRED,IDC,1,0,0,0,0,0
I-ACQUIRED,Services,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,62.4,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,IDC,1,0,0,0,0,0
I-PURCHASER,Acquisition,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,begin,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,cash,0,0,0,0,0,0
I-STATUS,tender,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-STATUS,definitive,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Pneumo,1,0,0,0,0,0
I-ACQUIRED,Abex,1,0,0,0,0,0
B-ACQBUS,aerospace,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,defense,0,0,0,0,0,0
B-SELLER,IC,1,0,0,0,0,0
I-SELLER,Industries,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Cental,1,0,0,0,0,0
I-ACQUIRED,Soya,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,370,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Ferruzzi,1,0,0,0,0,0
I-PURCHASER,Agricola,1,0,0,0,0,0
I-PURCHASER,Finanziaria,1,0,0,0,0,0
B-SELLER,Shamrock,1,0,0,0,0,0
I-SELLER,Capital,1,0,0,0,0,0
I-SELLER,LP,1,0,0,0,0,0
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Cental,1,0,0,0,0,0
I-ACQUIRED,Soya,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Ferruzzi,1,0,0,0,0,0
I-PURCHASER,Agricola,1,0,0,0,0,0
I-PURCHASER,Finanziaria,1,0,0,0,0,0
B-SELLER,Shamrock,1,0,0,0,0,0
I-SELLER,Capital,1,0,0,0,0,0
I-SELLER,LP,1,0,0,0,0,0
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,GAF,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Samuel,1,0,0,0,0,0
I-PURCHASER,J.,1,0,0,0,0,0
I-PURCHASER,Heyman,1,0,0,0,0,0
B-STATUS,reconsider,0,0,0,0,0,0
B-ACQUIRED,Bell,1,0,0,0,0,0
I-ACQUIRED,Petroleum,1,0,0,0,0,0
I-ACQUIRED,Services,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Regal,1,0,0,0,0,0
I-PURCHASER,International,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,doubled,0,0,0,0,0,0
I-STATUS,its,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-ACQUIRED,"Rigolleau,",1,0,0,0,0,0
I-ACQUIRED,S.A.,1,0,0,0,0,0
B-ACQBUS,glass,0,0,0,0,0,0
I-ACQBUS,manufacturer,0,0,0,0,0,0
B-ACQLOC,Argentine,1,0,1,0,0,0
B-PURCHASER,Camillo,1,0,0,0,0,0
I-PURCHASER,Gancia,1,0,0,0,0,0
B-SELLER,Corning,1,0,0,0,0,0
I-SELLER,International,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,transfer,0,0,0,0,0,0
B-ACQUIRED,Bankhaus,1,0,0,0,0,0
I-ACQUIRED,Centrale,1,0,0,0,0,0
I-ACQUIRED,Credit,1,0,0,0,0,0
I-ACQUIRED,AG,1,0,0,0,0,0
B-ACQLOC,West,1,0,1,0,0,0
I-ACQLOC,German,1,0,1,0,0,0
B-PURCHASER,Banco,1,0,0,0,0,0
I-PURCHASER,Santander,1,0,0,0,0,0
B-SELLER,Bank,1,0,0,0,0,0
I-SELLER,of,0,0,0,0,1,0
I-SELLER,America,1,0,0,0,0,0
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,Entrepo,1,0,0,0,0,0
I-ACQUIRED,Financial,1,0,0,0,0,0
I-ACQUIRED,Resources,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,high,0,0,0,0,0,0
I-ACQBUS,technology,0,0,0,0,0,0
I-ACQBUS,equipment,0,0,0,0,0,0
B-ACQLOC,Philadelphia,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,AMOSKEAG,1,0,0,0,0,0
I-PURCHASER,BANK,1,0,0,0,0,0
B-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Baker,1,0,0,0,0,0
I-ACQUIRED,International,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,oil,0,0,0,0,0,0
I-ACQBUS,field,0,0,0,0,0,0
I-ACQBUS,service,0,0,0,0,0,0
B-PURCHASER,Hughes,1,0,0,0,0,0
I-PURCHASER,Tool,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-STATUS,under,0,0,0,0,1,0
I-STATUS,consideration,0,0,0,0,0,0
B-ACQUIRED,Enzon,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,pharmaceutical,0,0,0,0,0,0
B-PURCHASER,Eastman,1,0,0,0,0,0
I-PURCHASER,Kodak,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-ACQUIRED,privately-held,0,0,0,0,0,0
I-ACQUIRED,specialty,0,0,0,0,0,0
I-ACQUIRED,plastics,0,0,0,0,0,0
I-ACQUIRED,manufacturing,0,0,0,0,0,0
I-ACQUIRED,company,0,0,0,0,0,0
B-PURCHASER,Texon,1,0,0,0,0,0
I-PURCHASER,Energy,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,preliminary,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Lincoln,1,0,0,0,0,0
I-ACQUIRED,Savings,1,0,0,0,0,0
I-ACQUIRED,Bank,1,0,0,0,0,0
B-PURCHASER,Unicorp,1,0,0,0,0,0
I-PURCHASER,American,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,definitive,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Acme,1,0,0,0,0,0
I-ACQUIRED,Holding,1,0,0,0,0,0
I-ACQUIRED,corp,0,0,0,0,0,0
B-ACQUIRED,Plan-A-Flex,1,0,0,0,0,0
I-ACQUIRED,Designer,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-ACQBUS,sliding,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,folding,0,0,0,0,0,0
I-ACQBUS,door,0,0,0,0,0,0
I-ACQBUS,hardware,0,0,0,0,0,0
B-ACQBUS,kits,0,0,0,0,0,0
I-ACQBUS,for,0,0,0,0,1,0
I-ACQBUS,home,0,0,0,0,0,0
I-ACQBUS,design,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,remodeling,0,0,0,0,0,0
I-ACQBUS,projects,0,0,0,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,STANLEY,1,0,0,0,0,0
I-PURCHASER,WORKS,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,ready-mixed,0,0,0,0,0,0
I-ACQUIRED,concrete,0,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,aggregates,0,0,0,0,0,0
I-ACQUIRED,businesses,0,0,0,0,0,0
B-ACQBUS,CONCRETE,1,0,0,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,Lone,1,0,0,0,0,0
I-PURCHASER,Star,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Riedel,1,0,0,0,0,0
I-SELLER,International,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Republic,1,0,0,0,0,0
I-ACQUIRED,Health,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,been,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Pesch,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-SELLER,REPH,1,0,0,0,0,0
I-SELLER,Acquisition,1,0,0,0,0,0
I-SELLER,Co,1,0,0,0,0,1
B-STATUS,negotiate,0,0,0,0,0,0
I-STATUS,the,0,0,0,0,0,0
I-STATUS,terms,0,0,0,0,0,0
B-ACQUIRED,USAir,1,0,0,0,0,0
I-ACQUIRED,Group,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,airline,0,0,0,0,0,0
B-PURCHASER,Trans,1,0,0,0,0,0
I-PURCHASER,World,1,0,0,0,0,0
I-PURCHASER,Airlines,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,filed,0,0,0,0,0,0
I-STATUS,suit,0,0,0,0,0,0
B-ACQUIRED,IMRE,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,group,0,0,0,0,0,0
I-PURCHASER,of,0,0,0,0,1,0
I-PURCHASER,European,1,0,0,0,0,0
I-PURCHASER,institutions,0,0,0,0,0,0
B-ACQUIRED,Westfiar,1,0,0,0,0,0
I-ACQUIRED,Funding,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQLOC,"Armonk,",1,0,1,0,0,0
I-ACQLOC,N.Y.,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,Commonwealth,1,0,0,0,0,0
I-PURCHASER,Mortgage,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-ACQUIRED,Southwest,1,0,0,0,0,0
I-ACQUIRED,Forest,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Stone,1,0,0,0,0,0
I-PURCHASER,Container,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
I-STATUS,all,0,0,0,0,0,0
I-STATUS,waiting,0,0,0,0,0,0
I-STATUS,period,0,0,0,0,0,0
I-STATUS,requirements,0,0,0,0,0,0
B-ACQUIRED,Southwest,1,0,0,0,0,0
I-ACQUIRED,Forest,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
B-PURCHASER,Stone,1,0,0,0,0,0
I-PURCHASER,Container,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,Taft,1,0,0,0,0,0
I-ACQUIRED,Broadcasting,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Narragansett,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-PURCHASER,Dudley,1,0,0,0,0,0
I-PURCHASER,S.,1,0,0,0,0,0
I-PURCHASER,Taft,1,0,0,0,0,0
B-STATUS,requested,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,response,0,0,0,0,0,0
B-ACQUIRED,railroad,0,0,0,0,0,0
I-ACQUIRED,assets,0,0,0,0,0,0
B-ACQBUS,railroad,0,0,0,0,0,0
B-PURCHASER,Santa,1,0,0,0,0,0
I-PURCHASER,Fe,1,0,0,0,0,0
I-PURCHASER,Southern,1,0,0,0,0,0
I-PURCHASER,Pacific,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-PURCHASER,Southern,1,0,0,0,0,0
I-PURCHASER,Pacific,1,0,0,0,0,0
I-PURCHASER,Railroads,1,0,0,0,0,0
B-STATUS,rejection,0,0,0,0,0,0
B-ACQUIRED,Fermenta,1,0,0,0,0,0
I-ACQUIRED,AB,1,0,0,0,0,0
B-SELLER,NORDBANKEN,1,0,0,0,0,0
B-ACQUIRED,The,1,0,0,0,0,0
I-ACQUIRED,First,1,0,0,0,0,0
I-ACQUIRED,Women's,1,0,0,0,0,0
I-ACQUIRED,Bank,1,0,0,0,0,0
B-PURCHASER,investor,0,0,0,0,0,0
I-PURCHASER,group,0,0,0,0,0,0
B-STATUS,expired,0,0,0,0,0,0
B-ACQUIRED,Bench,1,0,0,0,0,0
I-ACQUIRED,Craft,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Universal,1,0,0,0,0,0
I-PURCHASER,Furniture,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-ACQUIRED,Hughes,1,0,0,0,0,0
I-ACQUIRED,Tool,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
