LABEL,WORD,WORD+1,WORD-1,ABBR,CAP,NUM,LOC,PREF,SUFF,PREP,NERTAG,NEXTWORDS,PREVWORDS
O,new,company,the,0,0,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['said.', 'O', 'OTHER']]","[['by', 'O', 'OTHER'], ['NEC,', 'O', 'OTHER']]"
O,company,said.,new,0,0,0,0,0,0,0,OTHER,"[['said.', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]","[['NEC,', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,said.,Honeywell,company,0,0,0,0,0,0,0,OTHER,"[['Honeywell', 'O', 'OTHER'], ['added', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['new', 'O', 'OTHER']]"
O,Honeywell,added,said.,0,1,0,0,0,0,0,OTHER,"[['added', 'O', 'OTHER'], ['that', 'O', 'OTHER']]","[['new', 'O', 'OTHER'], ['company', 'O', 'OTHER']]"
O,added,that,Honeywell,0,0,0,0,0,0,0,OTHER,"[['that', 'O', 'OTHER'], ['terms', 'O', 'OTHER']]","[['company', 'O', 'OTHER'], ['said.', 'O', 'OTHER']]"
O,that,terms,added,0,0,0,0,0,0,0,OTHER,"[['terms', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['said.', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]"
O,terms,of,that,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['Honeywell', 'O', 'OTHER'], ['added', 'O', 'OTHER']]"
O,of,the,terms,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['agreement', 'O', 'OTHER']]","[['added', 'O', 'OTHER'], ['that', 'O', 'OTHER']]"
O,the,agreement,of,0,0,0,0,0,0,0,OTHER,"[['agreement', 'O', 'OTHER'], ['with', 'O', 'OTHER']]","[['that', 'O', 'OTHER'], ['terms', 'O', 'OTHER']]"
B-SELLER,Honeywell,Inc,of,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]","[['owned', 'O', 'OTHER'], ['unit', 'O', 'OTHER']]"
I-SELLER,Inc,",",Honeywell,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['and', 'O', 'OTHER']]","[['unit', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,",",and,Inc,0,0,0,0,0,0,0,OTHER,"[['and', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['Honeywell', 'B-SELLER', 'ORG']]"
O,and,has,",",0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['been', 'O', 'OTHER']]","[['Honeywell', 'B-SELLER', 'ORG'], ['Inc', 'I-SELLER', 'ORG']]"
O,has,been,and,0,0,0,0,0,0,0,OTHER,"[['been', 'O', 'OTHER'], ['named', 'O', 'OTHER']]","[['Inc', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]"
O,been,named,has,0,0,0,0,0,0,0,OTHER,"[['named', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['and', 'O', 'OTHER']]"
O,named,Honeywell,been,0,0,0,0,0,0,0,OTHER,"[['Honeywell', 'O', 'OTHER'], ['Federal', 'O', 'OTHER']]","[['and', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,Honeywell,Federal,named,0,1,0,0,0,0,0,OTHER,"[['Federal', 'O', 'OTHER'], ['Systems', 'O', 'OTHER']]","[['has', 'O', 'OTHER'], ['been', 'O', 'OTHER']]"
O,Federal,Systems,Honeywell,0,1,0,0,0,0,0,OTHER,"[['Systems', 'O', 'OTHER'], ['Inc.', 'O', 'OTHER']]","[['been', 'O', 'OTHER'], ['named', 'O', 'OTHER']]"
O,Systems,Inc.,Federal,0,1,0,0,0,1,0,OTHER,"[['Inc.', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]","[['named', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]"
O,Inc.,Honeywell,Systems,1,1,0,0,0,0,0,OTHER,"[['Honeywell', 'O', 'OTHER'], ['said', 'O', 'OTHER']]","[['Honeywell', 'O', 'OTHER'], ['Federal', 'O', 'OTHER']]"
O,Honeywell,said,Inc.,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['Federal', 'O', 'OTHER'], ['Systems', 'O', 'OTHER']]"
O,said,it,Honeywell,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['accounted', 'O', 'OTHER']]","[['Systems', 'O', 'OTHER'], ['Inc.', 'O', 'OTHER']]"
O,it,accounted,said,0,0,0,0,0,0,0,OTHER,"[['accounted', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['Inc.', 'O', 'OTHER'], ['Honeywell', 'O', 'OTHER']]"
O,accounted,for,it,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['HIS', 'O', 'OTHER']]","[['Honeywell', 'O', 'OTHER'], ['said', 'O', 'OTHER']]"
O,for,HIS,accounted,0,0,0,0,0,0,1,OTHER,"[['HIS', 'O', 'OTHER'], ['as', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,HIS,as,for,0,1,0,0,0,0,0,OTHER,"[['as', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['accounted', 'O', 'OTHER']]"
O,as,a,HIS,0,0,0,0,0,0,1,OTHER,"[['a', 'O', 'OTHER'], ['discontinued', 'O', 'OTHER']]","[['accounted', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
O,a,discontinued,as,0,0,0,0,0,0,0,OTHER,"[['discontinued', 'O', 'OTHER'], ['operation', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['HIS', 'O', 'OTHER']]"
O,discontinued,operation,a,0,0,0,0,0,0,0,OTHER,"[['operation', 'O', 'OTHER'], ['in', 'O', 'OTHER']]","[['HIS', 'O', 'OTHER'], ['as', 'O', 'OTHER']]"
O,operation,in,discontinued,0,0,0,0,0,0,0,OTHER,"[['in', 'O', 'OTHER'], ['1986,', 'O', 'OTHER']]","[['as', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,in,"1986,",operation,0,0,0,0,0,0,1,OTHER,"[['1986,', 'O', 'OTHER'], ['and', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['discontinued', 'O', 'OTHER']]"
B-SELLER,Plaza,Group,approvals.,0,1,0,0,0,0,0,ORG,"[['Group', 'I-SELLER', 'ORG'], ['said', 'O', 'OTHER']]","[['other', 'O', 'OTHER'], ['government', 'O', 'OTHER']]"
I-SELLER,Group,said,Plaza,0,1,0,0,0,0,0,ORG,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['government', 'O', 'OTHER'], ['approvals.', 'O', 'OTHER']]"
O,said,it,Group,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]","[['approvals.', 'O', 'OTHER'], ['Plaza', 'B-SELLER', 'ORG']]"
O,it,completed,said,0,0,0,0,0,0,0,OTHER,"[['completed', 'B-STATUS', 'OTHER'], ['a', 'O', 'OTHER']]","[['Plaza', 'B-SELLER', 'ORG'], ['Group', 'I-SELLER', 'ORG']]"
O,completed,a,it,0,0,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['transaction', 'O', 'OTHER']]","[['Group', 'I-SELLER', 'ORG'], ['said', 'O', 'OTHER']]"
O,a,transaction,completed,0,0,0,0,0,0,0,OTHER,"[['transaction', 'O', 'OTHER'], ['in', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,transaction,in,a,0,0,0,0,0,0,0,OTHER,"[['in', 'O', 'OTHER'], ['which', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]"
O,in,which,transaction,0,0,0,0,0,0,1,OTHER,"[['which', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['completed', 'B-STATUS', 'OTHER'], ['a', 'O', 'OTHER']]"
O,which,it,in,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['merged', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['transaction', 'O', 'OTHER']]"
O,it,merged,which,0,0,0,0,0,0,0,OTHER,"[['merged', 'O', 'OTHER'], ['its', 'O', 'OTHER']]","[['transaction', 'O', 'OTHER'], ['in', 'O', 'OTHER']]"
O,merged,its,it,0,0,0,0,0,0,0,OTHER,"[['its', 'O', 'OTHER'], ['wholly', 'O', 'OTHER']]","[['in', 'O', 'OTHER'], ['which', 'O', 'OTHER']]"
O,its,wholly,merged,0,0,0,0,0,0,0,OTHER,"[['wholly', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]","[['which', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,wholly,owned,its,0,0,0,0,0,0,0,OTHER,"[['owned', 'O', 'OTHER'], ['subsidiary,', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['merged', 'O', 'OTHER']]"
O,owned,"subsidiary,",wholly,0,0,0,0,0,0,0,OTHER,"[['subsidiary,', 'O', 'OTHER'], ['Flyfaire', 'B-ACQUIRED', 'ORG']]","[['merged', 'O', 'OTHER'], ['its', 'O', 'OTHER']]"
O,"subsidiary,",Flyfaire,owned,0,0,0,0,0,0,0,OTHER,"[['Flyfaire', 'B-ACQUIRED', 'ORG'], ['International', 'I-ACQUIRED', 'ORG']]","[['its', 'O', 'OTHER'], ['wholly', 'O', 'OTHER']]"
O,Flyfaire,International,"subsidiary,",0,1,0,0,0,0,0,ORG,"[['International', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]","[['wholly', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]"
O,International,Inc,Flyfaire,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]","[['owned', 'O', 'OTHER'], ['subsidiary,', 'O', 'OTHER']]"
O,Inc,",",International,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['into', 'O', 'OTHER']]","[['subsidiary,', 'O', 'OTHER'], ['Flyfaire', 'B-ACQUIRED', 'ORG']]"
O,",",into,Inc,0,0,0,0,0,0,0,OTHER,"[['into', 'O', 'OTHER'], ['Shefra', 'B-PURCHASER', 'PERSON']]","[['Flyfaire', 'B-ACQUIRED', 'ORG'], ['International', 'I-ACQUIRED', 'ORG']]"
O,into,Shefra,",",0,0,0,0,0,0,1,OTHER,"[['Shefra', 'B-PURCHASER', 'PERSON'], ['Inc', 'I-PURCHASER', 'PERSON']]","[['International', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]"
O,Shefra,Inc,into,0,1,0,0,0,1,0,PERSON,"[['Inc', 'I-PURCHASER', 'PERSON'], [',', 'O', 'OTHER']]","[['Inc', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]"
O,Inc,",",Shefra,0,1,0,0,0,0,0,PERSON,"[[',', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['into', 'O', 'OTHER']]"
B-SELLER,Borg-Warner,Corp,for,0,1,0,0,0,1,0,ORG,"[['Corp', 'I-SELLER', 'ORG'], [""'s"", 'O', 'OTHER']]","[['takeover', 'I-STATUS', 'OTHER'], ['offer', 'I-STATUS', 'OTHER']]"
I-SELLER,Corp,'s,Borg-Warner,0,1,0,0,0,0,0,ORG,"[[""'s"", 'O', 'OTHER'], ['listed', 'O', 'OTHER']]","[['offer', 'I-STATUS', 'OTHER'], ['for', 'O', 'OTHER']]"
O,'s,listed,Corp,0,0,0,0,0,0,0,OTHER,"[['listed', 'O', 'OTHER'], ['unit,', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['Borg-Warner', 'B-SELLER', 'ORG']]"
O,listed,"unit,",'s,0,0,0,0,0,0,0,OTHER,"[['unit,', 'O', 'OTHER'], ['Borg-Warner', 'B-ACQUIRED', 'OTHER']]","[['Borg-Warner', 'B-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]"
O,"unit,",Borg-Warner,listed,0,0,0,0,0,0,0,OTHER,"[['Borg-Warner', 'B-ACQUIRED', 'OTHER'], ['(Australia)', 'I-ACQUIRED', 'OTHER']]","[['Corp', 'I-SELLER', 'ORG'], [""'s"", 'O', 'OTHER']]"
O,Borg-Warner,(Australia),"unit,",0,1,0,0,0,0,0,OTHER,"[['(Australia)', 'I-ACQUIRED', 'OTHER'], ['Ltd', 'I-ACQUIRED', 'OTHER']]","[[""'s"", 'O', 'OTHER'], ['listed', 'O', 'OTHER']]"
O,(Australia),Ltd,Borg-Warner,0,0,0,0,0,1,0,OTHER,"[['Ltd', 'I-ACQUIRED', 'OTHER'], ['(BWA)', 'O', 'OTHER']]","[['listed', 'O', 'OTHER'], ['unit,', 'O', 'OTHER']]"
O,Ltd,(BWA),(Australia),0,1,0,0,0,0,0,OTHER,"[['(BWA)', 'O', 'OTHER'], ['to', 'O', 'OTHER']]","[['unit,', 'O', 'OTHER'], ['Borg-Warner', 'B-ACQUIRED', 'OTHER']]"
O,(BWA),to,Ltd,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['five', 'O', 'OTHER']]","[['Borg-Warner', 'B-ACQUIRED', 'OTHER'], ['(Australia)', 'I-ACQUIRED', 'OTHER']]"
O,to,five,(BWA),0,0,0,0,0,0,1,OTHER,"[['five', 'O', 'OTHER'], ['dlrs', 'O', 'OTHER']]","[['(Australia)', 'I-ACQUIRED', 'OTHER'], ['Ltd', 'I-ACQUIRED', 'OTHER']]"
O,five,dlrs,to,0,0,0,0,0,0,0,OTHER,"[['dlrs', 'O', 'OTHER'], ['each', 'O', 'OTHER']]","[['Ltd', 'I-ACQUIRED', 'OTHER'], ['(BWA)', 'O', 'OTHER']]"
O,dlrs,each,five,0,0,0,0,0,0,0,OTHER,"[['each', 'O', 'OTHER'], ['from', 'O', 'OTHER']]","[['(BWA)', 'O', 'OTHER'], ['to', 'O', 'OTHER']]"
O,each,from,dlrs,0,0,0,0,0,0,0,OTHER,"[['from', 'O', 'OTHER'], ['four', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['five', 'O', 'OTHER']]"
O,from,four,each,0,0,0,0,0,0,1,OTHER,"[['four', 'O', 'OTHER'], ['dlrs', 'O', 'OTHER']]","[['five', 'O', 'OTHER'], ['dlrs', 'O', 'OTHER']]"
O,four,dlrs,from,0,0,0,0,0,0,0,OTHER,"[['dlrs', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['dlrs', 'O', 'OTHER'], ['each', 'O', 'OTHER']]"
O,dlrs,for,four,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['all', 'O', 'OTHER']]","[['each', 'O', 'OTHER'], ['from', 'O', 'OTHER']]"
O,for,all,dlrs,0,0,0,0,0,0,1,OTHER,"[['all', 'O', 'OTHER'], ['issued', 'O', 'OTHER']]","[['from', 'O', 'OTHER'], ['four', 'O', 'OTHER']]"
O,all,issued,for,0,0,0,0,0,0,0,OTHER,"[['issued', 'O', 'OTHER'], ['ordinary', 'O', 'OTHER']]","[['four', 'O', 'OTHER'], ['dlrs', 'O', 'OTHER']]"
O,issued,ordinary,all,0,0,0,0,0,0,0,OTHER,"[['ordinary', 'O', 'OTHER'], ['and', 'O', 'OTHER']]","[['dlrs', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
O,ordinary,and,issued,0,0,0,0,0,0,0,OTHER,"[['and', 'O', 'OTHER'], ['preference', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['all', 'O', 'OTHER']]"
O,and,preference,ordinary,0,0,0,0,0,0,0,OTHER,"[['preference', 'O', 'OTHER'], ['shares.', 'O', 'OTHER']]","[['all', 'O', 'OTHER'], ['issued', 'O', 'OTHER']]"
O,preference,shares.,and,0,0,0,0,0,0,0,OTHER,"[['shares.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]","[['issued', 'O', 'OTHER'], ['ordinary', 'O', 'OTHER']]"
B-SELLER,Borg-Warner,Corp,"reported,",0,1,0,0,0,1,0,ORG,"[['Corp', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]","[['As', 'O', 'OTHER'], ['previously', 'O', 'OTHER']]"
I-SELLER,Corp,",",Borg-Warner,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['which', 'O', 'OTHER']]","[['previously', 'O', 'OTHER'], ['reported,', 'O', 'OTHER']]"
O,",",which,Corp,0,0,0,0,0,0,0,OTHER,"[['which', 'O', 'OTHER'], ['owns', 'O', 'OTHER']]","[['reported,', 'O', 'OTHER'], ['Borg-Warner', 'B-SELLER', 'ORG']]"
O,which,owns,",",0,0,0,0,0,0,0,OTHER,"[['owns', 'O', 'OTHER'], ['65', 'O', 'OTHER']]","[['Borg-Warner', 'B-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]"
O,owns,65,which,0,0,0,0,0,0,0,OTHER,"[['65', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]","[['Corp', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]"
O,65,pct,owns,0,0,1,0,0,0,0,OTHER,"[['pct', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['which', 'O', 'OTHER']]"
O,pct,of,65,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], [""BWA's"", 'O', 'OTHER']]","[['which', 'O', 'OTHER'], ['owns', 'O', 'OTHER']]"
O,of,BWA's,pct,0,0,0,0,0,0,1,OTHER,"[[""BWA's"", 'O', 'OTHER'], ['ordinary', 'O', 'OTHER']]","[['owns', 'O', 'OTHER'], ['65', 'O', 'OTHER']]"
O,BWA's,ordinary,of,0,1,0,0,0,0,0,OTHER,"[['ordinary', 'O', 'OTHER'], ['shares', 'O', 'OTHER']]","[['65', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]"
O,ordinary,shares,BWA's,0,0,0,0,0,0,0,OTHER,"[['shares', 'O', 'OTHER'], ['and', 'O', 'OTHER']]","[['pct', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,shares,and,ordinary,0,0,0,0,0,0,0,OTHER,"[['and', 'O', 'OTHER'], ['100', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], [""BWA's"", 'O', 'OTHER']]"
O,and,100,shares,0,0,0,0,0,0,0,OTHER,"[['100', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]","[[""BWA's"", 'O', 'OTHER'], ['ordinary', 'O', 'OTHER']]"
O,100,pct,and,0,0,1,0,0,0,0,OTHER,"[['pct', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['ordinary', 'O', 'OTHER'], ['shares', 'O', 'OTHER']]"
O,pct,of,100,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['shares', 'O', 'OTHER'], ['and', 'O', 'OTHER']]"
O,of,the,pct,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['preferences,', 'O', 'OTHER']]","[['and', 'O', 'OTHER'], ['100', 'O', 'OTHER']]"
O,the,"preferences,",of,0,0,0,0,0,0,0,OTHER,"[['preferences,', 'O', 'OTHER'], ['advised', 'O', 'OTHER']]","[['100', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]"
O,"preferences,",advised,the,0,0,0,0,0,0,0,OTHER,"[['advised', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['pct', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,advised,a,"preferences,",0,0,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['month', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,a,month,advised,0,0,0,0,0,0,0,OTHER,"[['month', 'O', 'OTHER'], ['ago', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['preferences,', 'O', 'OTHER']]"
O,month,ago,a,0,0,0,0,0,0,0,OTHER,"[['ago', 'O', 'OTHER'], ['that', 'O', 'OTHER']]","[['preferences,', 'O', 'OTHER'], ['advised', 'O', 'OTHER']]"
O,ago,that,month,0,0,0,0,0,0,0,OTHER,"[['that', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['advised', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,that,it,ago,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['would', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['month', 'O', 'OTHER']]"
B-SELLER,Triton,Energy,acquired,0,1,0,0,0,0,0,OTHER,"[['Energy', 'I-SELLER', 'OTHER'], ['Corp', 'I-SELLER', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
I-SELLER,Energy,Corp,Triton,0,1,0,0,0,1,0,OTHER,"[['Corp', 'I-SELLER', 'OTHER'], [""'s"", 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['acquired', 'B-STATUS', 'OTHER']]"
I-SELLER,Corp,'s,Energy,0,1,0,0,0,0,0,OTHER,"[[""'s"", 'O', 'OTHER'], ['wholly', 'O', 'OTHER']]","[['acquired', 'B-STATUS', 'OTHER'], ['Triton', 'B-SELLER', 'OTHER']]"
O,'s,wholly,Corp,0,0,0,0,0,0,0,OTHER,"[['wholly', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]","[['Triton', 'B-SELLER', 'OTHER'], ['Energy', 'I-SELLER', 'OTHER']]"
O,wholly,owned,'s,0,0,0,0,0,0,0,OTHER,"[['owned', 'O', 'OTHER'], ['Canadian', 'O', 'OTHER']]","[['Energy', 'I-SELLER', 'OTHER'], ['Corp', 'I-SELLER', 'OTHER']]"
O,owned,Canadian,wholly,0,0,0,0,0,0,0,OTHER,"[['Canadian', 'O', 'OTHER'], ['subsidiary,', 'O', 'OTHER']]","[['Corp', 'I-SELLER', 'OTHER'], [""'s"", 'O', 'OTHER']]"
O,Canadian,"subsidiary,",owned,0,1,0,0,0,0,0,OTHER,"[['subsidiary,', 'O', 'OTHER'], ['Triton', 'B-ACQUIRED', 'ORG']]","[[""'s"", 'O', 'OTHER'], ['wholly', 'O', 'OTHER']]"
O,"subsidiary,",Triton,Canadian,0,0,0,0,0,0,0,OTHER,"[['Triton', 'B-ACQUIRED', 'ORG'], ['Petroleum', 'I-ACQUIRED', 'ORG']]","[['wholly', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]"
O,Triton,Petroleum,"subsidiary,",0,1,0,0,0,0,0,ORG,"[['Petroleum', 'I-ACQUIRED', 'ORG'], ['Ltd', 'I-ACQUIRED', 'ORG']]","[['owned', 'O', 'OTHER'], ['Canadian', 'O', 'OTHER']]"
O,Petroleum,Ltd,Triton,0,1,0,0,0,1,0,ORG,"[['Ltd', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]","[['Canadian', 'O', 'OTHER'], ['subsidiary,', 'O', 'OTHER']]"
O,Ltd,",",Petroleum,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['subsidiary,', 'O', 'OTHER'], ['Triton', 'B-ACQUIRED', 'ORG']]"
O,",",for,Ltd,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['Triton', 'B-ACQUIRED', 'ORG'], ['Petroleum', 'I-ACQUIRED', 'ORG']]"
O,for,the,",",0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['issue', 'O', 'OTHER']]","[['Petroleum', 'I-ACQUIRED', 'ORG'], ['Ltd', 'I-ACQUIRED', 'ORG']]"
O,the,issue,for,0,0,0,0,0,0,0,OTHER,"[['issue', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['Ltd', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]"
O,issue,of,the,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['3.75', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
O,of,3.75,issue,0,0,0,0,0,0,1,OTHER,"[['3.75', 'O', 'OTHER'], ['mln', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,3.75,mln,of,0,0,1,0,0,0,0,OTHER,"[['mln', 'O', 'OTHER'], ['common', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['issue', 'O', 'OTHER']]"
O,mln,common,3.75,0,0,0,0,0,0,0,OTHER,"[['common', 'O', 'OTHER'], ['shares', 'O', 'OTHER']]","[['issue', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,common,shares,mln,0,0,0,0,0,0,0,OTHER,"[['shares', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['3.75', 'O', 'OTHER']]"
O,shares,of,common,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['Canadian', 'O', 'OTHER']]","[['3.75', 'O', 'OTHER'], ['mln', 'O', 'OTHER']]"
O,of,Canadian,shares,0,0,0,0,0,0,1,OTHER,"[['Canadian', 'O', 'OTHER'], ['Worldwide,', 'O', 'OTHER']]","[['mln', 'O', 'OTHER'], ['common', 'O', 'OTHER']]"
O,Canadian,"Worldwide,",of,0,1,0,0,0,0,0,OTHER,"[['Worldwide,', 'O', 'OTHER'], ['subject', 'O', 'OTHER']]","[['common', 'O', 'OTHER'], ['shares', 'O', 'OTHER']]"
O,"Worldwide,",subject,Canadian,0,1,0,0,0,0,0,OTHER,"[['subject', 'O', 'OTHER'], ['to', 'O', 'OTHER']]","[['shares', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
B-SELLER,Bowcan,Holdings,said,0,1,0,0,0,0,0,ORG,"[['Holdings', 'I-SELLER', 'ORG'], ['Inc', 'I-SELLER', 'ORG']]","[['The', 'O', 'OTHER'], ['company', 'O', 'OTHER']]"
I-SELLER,Holdings,Inc,Bowcan,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]","[['company', 'O', 'OTHER'], ['said', 'O', 'OTHER']]"
I-SELLER,Inc,",",Holdings,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['Bowcan', 'B-SELLER', 'ORG']]"
O,",",a,Inc,0,0,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['holding', 'O', 'OTHER']]","[['Bowcan', 'B-SELLER', 'ORG'], ['Holdings', 'I-SELLER', 'ORG']]"
O,a,holding,",",0,0,0,0,0,0,0,OTHER,"[['holding', 'O', 'OTHER'], ['company', 'O', 'OTHER']]","[['Holdings', 'I-SELLER', 'ORG'], ['Inc', 'I-SELLER', 'ORG']]"
O,holding,company,a,0,0,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['principally', 'O', 'OTHER']]","[['Inc', 'I-SELLER', 'ORG'], [',', 'O', 'OTHER']]"
O,company,principally,holding,0,0,0,0,0,0,0,OTHER,"[['principally', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,principally,owned,company,0,0,0,0,0,0,0,OTHER,"[['owned', 'O', 'OTHER'], ['by', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['holding', 'O', 'OTHER']]"
